actorId,filmTitle,filmYear,genres,averageRating,numVotes
nm0362267,East Lynne,1931,"Drama,Romance",5.8,227
nm0001948,East of Borneo,1931,"Adventure,Horror,Romance",5.5,221
nm0000795,Ex-Bad Boy,1931,"Comedy,Romance",3.9,42
nm0646829,Fanny Foley Herself,1931,"Comedy,Drama",5.2,15
nm0832011,Father's Son,1931,Drama,,
nm0000011,Fighting Caravans,1931,Western,5.7,637
nm0001932,The Finger Points,1931,"Crime,Drama",5.9,454
nm0000817,Up for Murder,1931,Drama,5.9,73
nm0001366,Five and Ten,1931,"Drama,Romance",6.4,1369
nm0790454,A Free Soul,1931,"Crime,Drama,Romance",6.6,2636
nm0001366,A Free Soul,1931,"Crime,Drama,Romance",6.6,2636
nm0000859,A Free Soul,1931,"Crime,Drama,Romance",6.6,2636
nm0000022,A Free Soul,1931,"Crime,Drama,Romance",6.6,2636
nm0579663,Friends and Lovers,1931,"Drama,Romance,War",5.5,374
nm0000059,Friends and Lovers,1931,"Drama,Romance,War",5.5,374
nm0002233,Friends and Lovers,1931,"Drama,Romance,War",5.5,374
nm0579663,The Front Page,1931,"Comedy,Crime,Drama",6.7,2946
nm0642988,The Gang Buster,1931,Comedy,5.9,75
nm0000795,The Gang Buster,1931,Comedy,5.9,75
nm0173993,The Gay Diplomat,1931,Drama,5.0,176
nm0060168,A Woman Branded,1931,Drama,,
nm0000078,Girls Demand Excitement,1931,"Comedy,Romance",6.0,108
nm0000951,God's Gift to Women,1931,"Comedy,Romance",5.1,407
nm0000075,Goldie,1931,Comedy,5.5,140
nm0682074,The Gorilla,1930,"Comedy,Horror,Mystery",4.9,44
nm0579663,The Great Lover,1931,"Drama,Romance",5.7,211
nm0002050,The Great Lover,1931,"Drama,Romance",5.7,211
nm0526795,The Guardsman,1931,"Comedy,Drama",6.5,546
nm0285007,The Guardsman,1931,"Comedy,Drama",6.5,546
nm0000859,Guilty Hands,1931,"Crime,Drama",6.9,892
nm0000817,Heaven on Earth,1931,Drama,5.2,29
nm0350324,Hindle Wakes,1931,Drama,6.6,77
nm0000011,His Woman,1931,"Drama,Romance",5.7,195
nm0001055,His Woman,1931,"Drama,Romance",5.7,195
nm0000007,A Holy Terror,1931,"Action,Adventure,Western",5.3,284
nm0001055,Honor Among Lovers,1931,"Drama,Romance",6.7,315
nm0545298,Honor Among Lovers,1931,"Drama,Romance",6.7,315
nm0682074,The Hot Heiress,1931,"Comedy,Musical,Romance",5.7,221
nm0404158,A House Divided,1931,Drama,7.0,211
nm0949835,I Like Your Nerve,1931,"Comedy,Romance",5.3,255
nm0000011,I Take This Woman,1931,"Drama,Romance",6.1,196
nm0001479,I Take This Woman,1931,"Drama,Romance",6.1,196
nm0001766,Illicit,1931,"Drama,Romance",6.1,1040
nm0393028,In the Employ of the Secret Service,1931,Drama,5.9,14
nm0841797,Indiscreet,1931,"Comedy,Drama,Musical",6.2,1457
nm0001256,Inspiration,1931,"Drama,Romance",6.3,574
nm0599910,Inspiration,1931,"Drama,Romance",6.3,574
nm0832011,Inspiration,1931,"Drama,Romance",6.3,574
nm0708081,Inspiration,1931,"Drama,Romance",6.3,574
nm0000817,Iron Man,1931,Drama,5.9,305
nm0001479,It Pays to Advertise,1931,Comedy,5.3,136
nm0642988,June Moon,1931,Comedy,5.7,42
nm0681933,Kiki,1931,Musical,5.3,336
nm0682074,Kiss Me Again,1931,"Musical,Romance",5.6,196
nm0796662,Ladies of the Big House,1931,"Crime,Drama,Romance",6.4,130
nm0001479,Ladies' Man,1931,Drama,5.7,282
nm0173993,The Lady Refuses,1931,"Drama,Romance",6.0,355
nm0001932,The Last Flight,1931,Drama,6.9,1341
nm0646829,Laugh and Get Rich,1931,Comedy,5.5,257
nm0001076,Laughing Sinners,1931,"Drama,Romance",5.6,755
nm0000022,Laughing Sinners,1931,"Drama,Romance",5.6,755
nm0708081,Laughing Sinners,1931,"Drama,Romance",5.6,755
nm0708081,Left Over Ladies,1931,"Drama,Romance",5.6,46
nm0002001,The Smiling Lieutenant,1931,"Comedy,Musical,Romance",7.2,3774
nm0001055,The Smiling Lieutenant,1931,"Comedy,Musical,Romance",7.2,3774
nm0394244,The Smiling Lieutenant,1931,"Comedy,Musical,Romance",7.2,3774
nm0154183,The Magnificent Lie,1931,Drama,6.5,61
nm0000897,The Magnificent Lie,1931,Drama,6.5,61
nm0260020,The Magnificent Lie,1931,Drama,6.5,61
nm0580916,The Maltese Falcon,1931,"Crime,Drama,Film-Noir",6.8,2945
nm0310980,The Man Who Came Back,1931,Drama,5.4,94
nm0599910,The Man in Possession,1931,Comedy,7.0,313
nm0001479,Man of the World,1931,"Drama,Romance",6.2,960
nm0000817,Many a Slip,1931,Comedy,4.7,17
nm0000078,Arizona,1931,"Drama,Romance",5.7,295
nm0579663,Men Call It Love,1931,"Drama,Romance",5.6,165
nm0001948,Men in Her Life,1931,"Crime,Drama,Romance",7.0,44
nm0001537,Men with Wings,1938,"Action,Drama,War",6.3,167
nm0310980,Merely Mary Ann,1931,"Comedy,Drama,Romance",5.2,15
nm0002183,The Millionaire,1931,"Comedy,Drama",7.2,537
nm0001766,The Miracle Woman,1931,"Drama,Romance",7.2,2073
nm0522281,Morals for Women,1931,Drama,5.3,120
nm0832011,My Past,1931,"Drama,Romance",5.6,200
nm0000951,My Past,1931,"Drama,Romance",5.6,200
nm0545298,My Sin,1931,Drama,6.4,181
nm0001677,Suicide Fleet,1931,"Comedy,Drama,War",5.6,246
nm0393028,Nachtkolonne,1932,,,
nm0000974,Neck and Neck,1931,,,
nm0001366,Never the Twain Shall Meet,1931,Drama,5.6,187
nm0646829,Newly Rich,1931,Comedy,6.1,69
nm0545298,The Night Angel,1931,"Crime,Drama,Romance",6.0,71
nm0001766,Night Nurse,1931,"Comedy,Crime,Drama",7.0,3846
nm0000951,Night Nurse,1931,"Comedy,Crime,Drama",7.0,3846
nm0000022,Night Nurse,1931,"Comedy,Crime,Drama",7.0,3846
nm0260020,No Limit,1931,"Comedy,Drama,Musical",5.8,118
nm0154183,Once a Lady,1931,Drama,5.7,51
nm0000802,Other Men's Women,1931,"Drama,Romance",6.5,1206
nm0000010,Other Men's Women,1931,"Drama,Romance",6.5,1206
nm0007223,Over the Hill,1931,"Drama,Romance",7.1,121
nm0001948,The Pagan Lady,1931,"Adventure,Drama,Romance",5.3,52
nm0002001,Le petit café,1931,"Comedy,Musical,Romance",6.4,25
nm0832011,The Phantom of Paris,1931,"Drama,Thriller",6.5,1380
nm0949835,Platinum Blonde,1931,"Comedy,Romance",6.8,3122
nm0237597,Politics,1931,"Comedy,Romance",6.3,283
nm0001076,Possessed,1931,"Drama,Romance",6.9,2097
nm0000022,Possessed,1931,"Drama,Romance",6.9,2097
nm0000059,Potiphar's Wife,1931,"Drama,Romance",6.8,23
nm0790454,Private Lives,1931,"Comedy,Drama,Romance",6.8,1217
nm0599910,Private Lives,1931,"Comedy,Drama,Romance",6.8,1217
nm0580916,Private Lives,1931,"Comedy,Drama,Romance",6.8,1217
nm0862546,The Prodigal,1931,"Musical,Romance",5.4,95
nm0228715,The Public Defender,1931,"Crime,Drama,Mystery",6.4,227
nm0000010,The Public Enemy,1931,"Crime,Drama",7.6,21054
nm0000951,The Public Enemy,1931,"Crime,Drama",7.6,21054
nm0000075,Quick Millions,1931,"Crime,Drama",6.4,237
nm0000078,The Range Feud,1931,"Mystery,Western",5.7,423
nm0000951,The Reckless Hour,1931,"Drama,Romance",6.3,219
nm0237597,Reducing,1931,"Comedy,Drama",6.5,269
nm0051628,Rich Man's Folly,1931,Drama,5.8,42
nm0949835,The Right of Way,1930,"Drama,Romance",4.2,219
nm0129894,The Road to Singapore,1931,"Drama,Romance",6.5,316
nm0000802,The Royal Bed,1931,Comedy,5.9,211
nm0404158,The Ruling Voice,1931,"Crime,Drama,Romance",5.9,270
nm0949835,The Ruling Voice,1931,"Crime,Drama,Romance",5.9,270
nm0051628,Scandal Sheet,1931,"Crime,Drama",6.9,105
nm0228715,Secret Service,1931,"Drama,History,Romance",5.6,101
nm0000891,The Secret 6,1931,"Crime,Drama",6.3,886
nm0832011,The Secret 6,1931,"Crime,Drama",6.3,886
nm0708081,The Secret 6,1931,"Crime,Drama",6.3,886
nm0580916,The Secret Witness,1931,"Drama,Mystery",5.8,94
nm0001055,Secrets of a Secretary,1931,Drama,6.4,124
nm0733480,The She-Wolf,1931,Drama,6.1,26
nm0599910,Shipmates,1931,"Comedy,Drama,Romance",5.5,124
nm0708081,Silence,1931,"Crime,Drama",6.1,70
nm0371040,The Sin of Madelon Claudet,1931,Drama,6.6,935
nm0832011,The Sin of Madelon Claudet,1931,Drama,6.6,935
nm0000075,6 Cylinder Love,1931,Comedy,5.8,65
nm0350324,The Skin Game,1931,Drama,5.7,3226
nm0178114,Skippy,1931,"Comedy,Drama,Family",6.3,814
nm0000010,Smart Money,1931,"Crime,Drama",6.8,1999
nm0000802,Smart Woman,1931,"Comedy,Drama,Romance",6.5,422
nm0007223,Sob Sister,1931,Romance,6.5,24
nm0708081,Son of India,1931,"Drama,Romance",6.1,200
nm0178114,Sooky,1931,"Adventure,Drama,Family",4.9,59
nm0557339,The Speckled Band,1931,"Crime,Drama,Mystery",5.3,276
nm0000817,The Spirit of Notre Dame,1931,"Drama,Sport",5.1,87
nm0000022,Sporting Blood,1931,"Drama,Romance,Sport",6.0,354
nm0062828,The Squaw Man,1931,Western,6.4,389
nm0001948,The Squaw Man,1931,Western,6.4,389
nm0404158,The Star Witness,1931,Drama,6.3,673
nm0129894,Stolen Heaven,1931,"Drama,Romance",6.5,127
nm0790454,Strangers May Kiss,1931,"Drama,Romance",6.0,487
nm0599910,Strangers May Kiss,1931,"Drama,Romance",6.0,487
nm0708081,Strangers May Kiss,1931,"Drama,Romance",6.0,487
nm0796662,Street Scene,1931,"Drama,Romance",7.6,1794
nm0094135,Street Scene,1931,"Drama,Romance",7.6,1794
nm0510134,Strictly Dishonorable,1931,"Comedy,Drama,Romance",5.9,223
nm0832011,Strictly Dishonorable,1931,"Comedy,Drama,Romance",5.9,223
nm0006471,The Stronger Sex,1932,Drama,5.8,28
nm0001651,The Sun Never Sets,1939,Drama,6.3,121
nm0062828,Surrender,1931,Drama,6.1,81
nm0000897,Surrender,1931,Drama,6.1,81
nm0001256,Susan Lenox (Her Fall and Rise),1931,"Drama,Romance",6.3,1238
nm0000022,Susan Lenox (Her Fall and Rise),1931,"Drama,Romance",6.3,1238
nm0187981,Svengali,1931,"Drama,Horror,Romance",6.8,2047
nm0708081,A Tailor Made Man,1931,Comedy,5.9,55
nm0001766,Ten Cents a Dance,1931,"Crime,Drama,Romance",6.5,788
nm0062828,Their Mad Moment,1931,"Comedy,Drama",5.2,50
nm0001076,This Modern Age,1931,"Comedy,Drama,Romance",5.7,545
nm0708081,This Modern Age,1931,"Comedy,Drama,Romance",5.7,545
nm0949835,Three Girls Lost,1931,Drama,5.6,123
nm0000078,Three Girls Lost,1931,Drama,5.6,123
nm0572142,Not Exactly Gentlemen,1931,Western,6.2,26
nm0173993,Three Who Loved,1931,Drama,5.6,152
nm0001677,The Tip-Off,1931,"Comedy,Crime",5.7,278
nm0154183,Tomorrow and Tomorrow,1932,Drama,6.1,15
nm0510134,Tomorrow and Tomorrow,1932,Drama,6.1,15
nm0841797,Tonight or Never,1931,"Comedy,Romance",6.6,1439
nm0002048,Tonight or Never,1931,"Comedy,Romance",6.6,1439
nm0642988,Touchdown!,1931,"Drama,Sport",6.1,37
nm0154183,Unfaithful,1931,"Drama,Romance",6.5,66
nm0510134,Unfaithful,1931,"Drama,Romance",6.5,66
nm0172903,The Unholy Garden,1931,"Crime,Drama,Romance",5.9,265
nm0260020,Up Pops the Devil,1931,Comedy,5.8,96
nm0001479,Up Pops the Devil,1931,Comedy,5.8,96
nm0510134,The Vice Squad,1931,"Crime,Drama",6.6,107
nm0173993,Virtuous Husband,1931,"Comedy,Romance",6.2,28
nm0000795,Virtuous Husband,1931,"Comedy,Romance",6.2,28
nm0060168,Voruntersuchung,1931,Drama,6.2,78
nm0000731,The W Plan,1930,"Action,Adventure,War",5.3,37
nm0000012,Way Back Home,1931,"Comedy,Drama,Music",5.7,836
nm0000802,White Shoulders,1931,"Drama,Romance,Thriller",,
nm0572142,Wicked,1931,Drama,5.8,61
nm0580916,Wicked,1931,Drama,5.8,61
nm0510134,Women Love Once,1931,Drama,5.2,13
nm0572142,Women of All Nations,1931,"Comedy,Drama",4.8,142
nm0510134,Working Girls,1931,Drama,6.4,212
nm0000859,The Yellow Ticket,1931,"Adventure,Drama,War",6.3,219
nm0000059,The Yellow Ticket,1931,"Adventure,Drama,War",6.3,219
nm0228715,Young Donovan's Kid,1931,"Crime,Drama",5.2,23
nm0178114,Young Donovan's Kid,1931,"Crime,Drama",5.2,23
nm0393028,Between Night and Dawn,1931,Drama,,
nm0350324,The Admiral's Secret,1934,Comedy,5.2,41
nm0129894,Afraid to Talk,1932,"Crime,Drama,Mystery",7.2,110
nm0401449,After Tomorrow,1932,Drama,6.7,305
nm0000897,Air Mail,1932,"Adventure,Drama",6.6,462
nm0001784,Air Mail,1932,"Adventure,Drama",6.6,462
nm0001932,Alias the Doctor,1932,Drama,6.1,304
nm0001784,The All-American,1932,"Drama,Sport",5.9,68
nm0000897,Almost Married,1932,Thriller,6.8,12
nm0062828,Amateur Daddy,1932,"Drama,Romance",,
nm0404158,American Madness,1932,Drama,7.4,2055
nm0362267,The Animal Kingdom,1932,"Comedy,Drama,Romance",6.4,1135
nm0001366,The Animal Kingdom,1932,"Comedy,Drama,Romance",6.4,1135
nm0307326,The Animal Kingdom,1932,"Comedy,Drama,Romance",6.4,1135
nm0000859,Arsène Lupin,1932,"Crime,Mystery,Romance",6.9,1194
nm0001256,As You Desire Me,1932,"Drama,Romance",6.3,706
nm0002048,As You Desire Me,1932,"Drama,Romance",6.3,706
nm0002233,As You Desire Me,1932,"Drama,Romance",6.3,706
nm0579663,Bachelor's Affairs,1932,"Comedy,Romance",7.1,40
nm0002050,Back Street,1932,"Drama,Romance",7.0,771
nm0350324,Be Mine Tonight,1932,"Comedy,Drama,Musical",6.2,18
nm0404158,The Beast of the City,1932,"Crime,Drama,Film-Noir",6.7,1321
nm0260020,The Big Broadcast,1932,"Comedy,Musical,Romance",6.8,240
nm0001078,The Big Broadcast,1932,"Comedy,Musical,Romance",6.8,240
nm0122675,The Big Broadcast,1932,"Comedy,Musical,Romance",6.8,240
nm0000951,Big City Blues,1932,"Comedy,Drama",6.1,781
nm0000078,The Big Stampede,1932,Western,5.7,614
nm0000031,A Bill of Divorcement,1932,Drama,6.5,1704
nm0000992,A Bill of Divorcement,1932,Drama,6.5,1704
nm0579663,Blame the Woman,1932,"Crime,Drama",4.9,10
nm0870543,Blessed Event,1932,"Comedy,Drama",7.0,667
nm0000017,Blonde Venus,1932,Drama,7.1,5063
nm0000026,Blonde Venus,1932,Drama,7.1,5063
nm0599910,Blondie of the Follies,1932,"Comedy,Musical",6.4,1250
nm0771584,The Blue Danube,1932,Romance,6.8,9
nm0606431,Breach of Promise,1932,Drama,,
nm0000859,Broken Lullaby,1932,Drama,7.6,1094
nm0002048,The Broken Wing,1932,"Drama,Romance",5.5,28
nm0599910,-But the Flesh Is Weak,1932,Comedy,5.6,270
nm0001932,The Cabin in the Cotton,1932,Drama,6.7,1702
nm0000012,The Cabin in the Cotton,1932,Drama,6.7,1702
nm0001677,Carnival Boat,1932,"Adventure,Drama,Music",5.4,330
nm0000951,Central Park,1932,"Crime,Drama,Romance",6.2,422
nm0606431,Cock of the Air,1932,Comedy,6.8,68
nm0154183,Frisco Jenny,1932,"Crime,Drama,Music",6.9,1043
nm0129894,Frisco Jenny,1932,"Crime,Drama,Music",6.9,1043
nm0228715,The Conquerors,1932,"Drama,Western",6.3,285
nm0362267,The Conquerors,1932,"Drama,Western",6.3,285
nm0646829,The Conquerors,1932,"Drama,Western",6.3,285
nm0154183,The Crash,1932,Drama,5.9,333
nm0619798,Crooner,1932,"Comedy,Drama,Music",6.0,168
nm0000010,The Crowd Roars,1932,"Action,Drama,Sport",6.2,1296
nm0000951,The Crowd Roars,1932,"Action,Drama,Sport",6.2,1296
nm0172903,Cynara,1932,"Drama,Romance",6.4,725
nm0733460,Dance Pretty Lady,1931,Drama,6.8,20
nm0007223,Dance Team,1932,Comedy,6.0,15
nm0394244,Dancers in the Dark,1932,Drama,6.0,148
nm0642988,Dancers in the Dark,1932,Drama,6.0,148
nm0000012,The Dark Horse,1932,Comedy,6.8,1298
nm0000011,Devil and the Deep,1932,Drama,6.4,642
nm0001452,Devil and the Deep,1932,Drama,6.4,642
nm0000026,Devil and the Deep,1932,Drama,6.4,642
nm0572142,Devil's Lottery,1932,Drama,6.7,12
nm0000075,Disorderly Conduct,1932,Comedy,6.8,36
nm0178114,Divorce in the Family,1932,"Drama,Romance",5.8,148
nm0832011,Divorce in the Family,1932,"Drama,Romance",5.8,148
nm0870543,Doctor X,1932,"Comedy,Crime,Horror",6.4,3521
nm0510134,Downstairs,1932,"Drama,Romance",7.0,1784
nm0545298,Dr. Jekyll and Mr. Hyde,1931,"Horror,Sci-Fi",7.6,13838
nm0394244,Dr. Jekyll and Mr. Hyde,1931,"Horror,Sci-Fi",7.6,13838
nm0001120,Two Happy Hearts,1932,Comedy,,
nm0237597,Emma,1932,Drama,7.0,998
nm0000964,F.P.1 Doesn't Answer,1932,Sci-Fi,6.1,267
nm0557339,The Face at the Window,1932,"Action,Crime,Drama",,
nm0599910,Faithless,1932,Drama,6.7,569
nm0000951,The Famous Ferguson Case,1932,"Crime,Drama",6.5,308
nm0000011,A Farewell to Arms,1932,"Drama,Romance,War",6.4,6062
nm0371040,A Farewell to Arms,1932,"Drama,Romance,War",6.4,6062
nm0579663,A Farewell to Arms,1932,"Drama,Romance,War",6.4,6062
nm0310980,The First Year,1932,"Comedy,Drama",6.3,20
nm0000891,Flesh,1932,"Drama,Romance",6.5,651
nm0001766,Forbidden,1932,"Drama,Romance",6.9,1498
nm0579663,Forbidden,1932,"Drama,Romance",6.9,1498
nm0000897,Forbidden,1932,"Drama,Romance",6.9,1498
nm0307326,The Sport Parade,1932,"Drama,Romance,Sport",5.8,243
nm0572142,The Gay Caballero,1932,Western,6.0,23
nm0001256,Grand Hotel,1932,"Drama,Romance",7.3,19278
nm0001076,Grand Hotel,1932,"Drama,Romance",7.3,19278
nm0000891,Grand Hotel,1932,"Drama,Romance",7.3,19278
nm0000951,The Greeks Had a Word for Them,1932,Comedy,6.1,442
nm0572142,Guilty as Hell,1932,Mystery,6.7,100
nm0173993,Guilty or Not Guilty,1932,"Action,Adventure,Crime",5.5,23
nm0870543,The Half-Naked Truth,1932,"Comedy,Romance",6.2,594
nm0007223,Handle with Care,1932,"Comedy,Crime,Drama",6.9,16
nm0001677,Hat Check Girl,1932,Comedy,6.3,73
nm0949835,The Hatchet Man,1932,"Crime,Drama",6.2,828
nm0000078,Haunted Gold,1932,"Mystery,Western",5.4,702
nm0000022,Hell Divers,1931,"Adventure,Drama,Romance",6.4,629
nm0000891,Hell Divers,1931,"Adventure,Drama,Romance",6.4,629
nm0228715,Hell's Highway,1932,"Action,Crime,Drama",6.8,661
nm0000012,Hell's House,1932,Drama,5.8,1328
nm0646829,Hold 'Em Jail,1932,"Comedy,Sport",6.0,262
nm0000026,Hot Saturday,1932,"Drama,Romance",6.6,1171
nm0580916,Huddle,1932,"Drama,Romance,Sport",5.7,235
nm0000078,The Hurricane Express,1932,"Action,Adventure,Crime",5.4,598
nm0612847,I Am a Fugitive from a Chain Gang,1932,"Crime,Drama,Film-Noir",8.2,13211
nm0000011,If I Had a Million,1932,"Comedy,Drama",7.0,1795
nm0001452,If I Had a Million,1932,"Comedy,Drama",7.0,1795
nm0000817,The Impatient Maiden,1932,"Comedy,Drama,Romance",6.4,254
nm0580916,The Impatient Maiden,1932,"Comedy,Drama,Romance",6.4,254
nm0000024,Insult,1932,Drama,,
nm0404158,Kongo,1932,"Drama,Horror",6.6,910
nm0646829,Ladies of the Jury,1932,"Comedy,Mystery",6.3,376
nm0051628,Lady and Gent,1932,"Drama,Sport",6.0,190
nm0000078,Lady and Gent,1932,"Drama,Sport",6.0,190
nm0001948,The Last Man,1932,Mystery,,
nm0404158,Law and Order,1932,Western,6.9,310
nm0000951,Lawyer Man,1932,"Drama,Romance",6.5,947
nm0001076,Letty Lynton,1932,Drama,6.7,560
nm0599910,Letty Lynton,1932,Drama,6.7,560
nm0832011,Letty Lynton,1932,Drama,6.7,560
nm0949835,Life Begins,1932,Drama,6.6,395
nm0533956,Life Begins,1932,Drama,6.6,395
nm0341464,Lily Christine,1932,"Drama,Romance",7.8,22
nm0733480,Little Orphan Annie,1932,"Comedy,Drama,Family",6.7,71
nm0228715,The Lost Squadron,1932,"Drama,History,War",6.4,734
nm0000802,The Lost Squadron,1932,"Drama,History,War",6.4,734
nm0000007,Love Affair,1932,"Drama,Romance",5.8,479
nm0260020,Love Among the Millionaires,1930,"Comedy,Musical,Romance",6.1,84
nm0870543,Love Is a Racket,1932,"Comedy,Crime,Drama",6.3,444
nm0002001,Love Me Tonight,1932,"Comedy,Musical,Romance",7.6,4078
nm0350324,Love on Wheels,1932,Musical,5.5,51
nm0599910,Lovers Courageous,1932,"Drama,Romance",6.0,210
nm0796662,Madame Butterfly,1932,"Drama,Romance",6.1,380
nm0000026,Madame Butterfly,1932,"Drama,Romance",6.1,380
nm0642988,Madison Square Garden,1932,"Drama,Sport",7.0,27
nm0000951,Make Me a Star,1932,"Comedy,Drama,Romance",6.5,525
nm0260020,Make Me a Star,1932,"Comedy,Drama,Romance",6.5,525
nm0062828,Man About Town,1932,Drama,,
nm0580916,Man Wanted,1932,"Comedy,Drama,Romance",6.5,736
nm0002183,The Man Who Played God,1932,"Drama,Romance",6.8,1212
nm0000012,The Man Who Played God,1932,"Drama,Romance",6.8,1212
nm0001055,The Man from Yesterday,1932,"Drama,Romance,War",6.0,130
nm0000964,The Man from Yesterday,1932,"Drama,Romance,War",6.0,130
nm0832011,The Mask of Fu Manchu,1932,"Adventure,Horror,Sci-Fi",6.3,3365
nm0001256,Mata Hari,1931,"Crime,Drama,Romance",6.6,3718
nm0000859,Mata Hari,1931,"Crime,Drama,Romance",6.6,3718
nm0832011,Mata Hari,1931,"Crime,Drama,Romance",6.6,3718
nm0000075,Me and My Gal,1932,"Comedy,Drama,Romance",6.6,1014
nm0580916,Men Are Such Fools,1932,Drama,5.8,70
nm0000802,Men of Chance,1931,Drama,5.9,217
nm0796662,Merrily We Go to Hell,1932,"Comedy,Drama,Romance",6.9,1588
nm0545298,Merrily We Go to Hell,1932,"Comedy,Drama,Romance",6.9,1588
nm0642988,Million Dollar Legs,1932,"Comedy,Sport",6.9,1287
nm0796662,The Miracle Man,1932,Drama,6.6,167
nm0606431,The Miracle Man,1932,Drama,6.6,167
nm0001055,The Misleading Lady,1932,Comedy,5.6,112
nm0260020,The Misleading Lady,1932,Comedy,5.6,112
nm0000951,Miss Pinkerton,1932,"Comedy,Mystery,Thriller",6.1,541
nm0350324,Money for Nothing,1932,Comedy,,
nm0041681,The Monster Walks,1932,"Horror,Mystery",4.1,954
nm0533956,The Mouthpiece,1932,Drama,7.2,518
nm0041681,Murder at Dawn,1932,"Crime,Drama,Horror",4.5,145
nm0001682,"My Pal, the King",1932,Western,6.3,37
nm0832011,New Morals for Old,1932,"Drama,Romance",5.3,256
nm0579663,The Night Club Lady,1932,"Crime,Drama,Mystery",6.6,75
nm0404158,Night Court,1932,"Crime,Film-Noir,Romance",7.0,390
nm0832011,Night Court,1932,"Crime,Film-Noir,Romance",7.0,390
nm0870543,The Night Mayor,1932,Drama,7.1,30
nm0000817,Night World,1932,"Comedy,Crime,Drama",7.0,417
nm0000022,No Man of Her Own,1932,"Comedy,Drama,Romance",6.6,1405
nm0001479,No Man of Her Own,1932,"Comedy,Drama,Romance",6.6,1405
nm0001479,No More Orchids,1932,"Drama,Romance",6.6,359
nm0001479,No One Man,1932,Drama,5.8,74
nm0510134,No One Man,1932,Drama,5.8,74
nm0000817,Okay America!,1932,Drama,6.9,80
nm0129894,Okay America!,1932,Drama,6.9,80
nm0002048,The Old Dark House,1932,"Adventure,Comedy,Drama",7.0,10993
nm0001452,The Old Dark House,1932,"Adventure,Comedy,Drama",7.0,10993
nm0001784,The Old Dark House,1932,"Adventure,Comedy,Drama",7.0,10993
nm0642988,Once in a Lifetime,1932,Comedy,6.8,192
nm0533956,Once in a Lifetime,1932,Comedy,6.8,192
nm0002001,One Hour with You,1932,"Comedy,Musical,Romance",7.1,2546
nm0533956,One Way Passage,1932,"Comedy,Drama,Romance",7.5,3819
nm0000075,The Painted Woman,1932,Drama,6.6,47
nm0001948,Panama Flo,1932,"Adventure,Drama,Romance",6.4,197
nm0187981,A Passport to Hell,1932,Drama,6.6,113
nm0510134,A Passport to Hell,1932,Drama,6.6,113
nm0001452,Payment Deferred,1932,"Crime,Drama",6.8,664
nm0001537,Payment Deferred,1932,"Crime,Drama",6.8,664
nm0646829,Penguin Pool Murder,1932,"Comedy,Drama,Mystery",6.9,1201
nm0001055,The Phantom President,1932,"Comedy,Musical",5.9,166
nm0949835,Play Girl,1932,"Drama,Romance",5.9,293
nm0000022,Polly of the Circus,1932,"Comedy,Drama,Romance",6.2,1132
nm0362267,Prestige,1931,"Adventure,Drama",5.6,284
nm0579663,Prestige,1931,"Adventure,Drama",5.6,284
nm0002048,Prestige,1931,"Adventure,Drama",5.6,284
nm0237597,Prosperity,1932,"Comedy,Drama",6.4,270
nm0001766,The Purchase Price,1932,"Comedy,Drama",6.4,1637
nm0572142,Rackety Rax,1932,"Action,Comedy,Crime",5.2,22
nm0001076,Rain,1932,Drama,6.9,2716
nm0404158,Rain,1932,Drama,6.9,2716
nm0000856,Rasputin and the Empress,1932,"Biography,Drama,History",6.5,1087
nm0000859,Rasputin and the Empress,1932,"Biography,Drama,History",6.5,1087
nm0000897,Rebecca of Sunnybrook Farm,1932,Drama,6.6,30
