tconst,primaryTitle,startYear,genres
tt0079315,The Fearless Hyena,1979,"Action,Comedy"
tt0079319,Hurricane,1979,"Adventure,Drama"
tt0079336,The In-Laws,1979,"Action,Adventure,Comedy"
tt0079382,Jurmana,1979,"Drama,Romance"
tt0079384,"Just You and Me, Kid",1979,Comedy
tt0079386,Kaala Patthar,1979,"Action,Drama,History"
tt0079417,Kramer vs. Kramer,1979,Drama
tt0079428,The Lady Vanishes,1979,"Action,Comedy,Mystery"
tt0079429,The Lady in Red,1979,"Action,Crime,Drama"
tt0079437,Last Embrace,1979,"Mystery,Romance,Thriller"
tt0079442,The Last Word,1979,"Comedy,Drama"
tt0079450,The Legacy,1978,Horror
tt0079477,A Little Romance,1979,"Adventure,Comedy,Romance"
tt0079484,Dragon Fist,1979,"Action,Drama"
tt0079486,Lost and Found,1979,Comedy
tt0079488,Love and Bullets,1979,"Action,Crime,Drama"
tt0079495,Luna,1979,Drama
tt0079501,Mad Max,1979,"Action,Adventure,Sci-Fi"
tt0079504,The Magician of Lublin,1979,Drama
tt0079509,Fantasy Mission Force,1983,"Action,Adventure,Comedy"
tt0079510,The Main Event,1979,"Comedy,Romance,Sport"
tt0079522,Manhattan,1979,"Comedy,Drama,Romance"
tt0079526,Manzil,1979,"Drama,Family,Romance"
tt0079542,Meetings with Remarkable Men,1979,"Biography,Drama"
tt0079550,Meteor,1979,"Action,Drama,Sci-Fi"
tt0079576,More American Graffiti,1979,"Comedy,Drama,War"
tt0079583,Mr. Mike's Mondo Video,1979,Comedy
tt0079584,Mr. Natwarlal,1979,"Action,Comedy,Romance"
tt0079590,Muqaddar Ka Sikandar,1978,"Drama,Romance"
tt0079592,Murder by Decree,1979,"Crime,Mystery,Thriller"
tt0079596,My Brilliant Career,1979,"Biography,Drama,Romance"
tt0079613,Natural Enemies,1979,"Drama,Thriller"
tt0079630,A Nightingale Sang in Berkeley Square,1980,"Comedy,Crime"
tt0079638,Norma Rae,1979,Drama
tt0079639,The North Avenue Irregulars,1979,"Action,Comedy,Crime"
tt0079640,North Dallas Forty,1979,"Comedy,Drama,Sport"
tt0079641,Nosferatu the Vampyre,1979,"Drama,Horror"
tt0079658,A Sunday in October,1979,Drama
tt0079660,Old Boyfriends,1979,Drama
tt0079668,The Onion Field,1979,"Crime,Drama"
tt0079672,Opening Night,1977,Drama
tt0079688,Over the Edge,1979,"Crime,Drama"
tt0079700,The Passage,1979,"Action,Drama,War"
tt0079719,The Pilot,1980,"Action,Drama"
tt0079723,Players,1979,"Drama,Romance,Sport"
tt0079740,A Portrait of the Artist as a Young Man,1977,Drama
tt0079749,Adventures of Ali-Baba and the Forty Thieves,1980,"Action,Adventure,Family"
tt0079753,The Prisoner of Zenda,1979,"Adventure,Comedy"
tt0079756,The Promise,1979,"Drama,Romance"
tt0079757,Promises in the Dark,1979,Drama
tt0079758,Prophecy,1979,"Horror,Sci-Fi,Thriller"
tt0079770,Quintet,1979,"Drama,Mystery,Sci-Fi"
tt0079777,Ravagers,1979,"Drama,Fantasy,Sci-Fi"
tt0079781,Real Life,1979,Comedy
tt0079797,Return to the Beloved,1979,"Drama,Romance"
tt0079806,Rich Kids,1979,"Comedy,Drama"
tt0079817,Rocky II,1979,"Drama,Sport"
tt0079822,Roller Boogie,1979,"Comedy,Drama,Music"
tt0079826,The Rose,1979,"Drama,Music,Romance"
tt0079831,The Runner Stumbles,1979,Drama
tt0079832,Running,1979,"Drama,Sport"
tt0079838,La Sabina,1979,Drama
tt0079843,Saint Jack,1979,Drama
tt0079845,A Leap in the Dark,1980,"Drama,Romance"
tt0079854,Every Man for Himself,1980,Drama
tt0079858,Scavenger Hunt,1979,Comedy
tt0079871,Scum,1979,"Crime,Drama"
tt0079875,The Seduction of Joe Tynan,1979,Drama
tt0079891,Shaolin Temple,1982,"Action,Drama"
tt0079894,The Shape of Things to Come,1979,"Adventure,Sci-Fi,Thriller"
tt0079920,The Brontë Sisters,1979,"Biography,Drama,History"
tt0079931,Something Short of Paradise,1979,"Comedy,Drama,Romance"
tt0079940,Spirit of the Wind,1979,"Adventure,Drama,Family"
tt0079945,Star Trek: The Motion Picture,1979,"Adventure,Mystery,Sci-Fi"
tt0079946,Starcrash,1978,"Action,Adventure,Sci-Fi"
tt0079948,Starting Over,1979,"Comedy,Romance"
tt0079963,Suhaag,1979,"Action,Drama,Musical"
tt0079966,Sunburn,1979,"Action,Comedy,Crime"
tt0079985,The Secret Life of Nikola Tesla,1980,"Biography,Drama"
tt0080001,Temporale Rosy,1980,"Action,Comedy,Drama"
tt0080009,Tess,1979,"Drama,Romance"
tt0080013,That Summer!,1979,Drama
tt0080024,Tim,1979,"Drama,Romance"
tt0080025,Time After Time,1979,"Adventure,Drama,Sci-Fi"
tt0080027,Title Shot,1979,"Crime,Drama"
tt0080030,Together?,1979,Drama
tt0080031,Tom Horn,1980,"Biography,Crime,Drama"
tt0080041,All Stars,1980,"Comedy,Musical,Romance"
tt0080051,Twice a Woman,1979,"Drama,Romance"
tt0080062,Unidentified Flying Oddball,1979,"Adventure,Comedy,Family"
tt0080094,Lovers and Liars,1979,Comedy
tt0080097,The Villain,1979,"Comedy,Western"
tt0080100,The Visitor,1979,"Horror,Sci-Fi"
tt0080101,Life Is Beautiful,1979,Drama
tt0080102,La viuda de Montiel,1979,Drama
tt0080103,Voices,1979,"Drama,Music,Romance"
tt0080110,Woman Between Wolf and Dog,1979,"Drama,Romance,War"
tt0080116,Wanda Nevada,1979,"Comedy,Mystery,Romance"
tt0080117,The Wanderers,1979,"Crime,Drama,Romance"
tt0080122,We'll Grow Thin Together,1979,Comedy
tt0080129,"When You Comin' Back, Red Ryder?",1979,Drama
tt0080130,When a Stranger Calls,1979,"Horror,Mystery,Thriller"
tt0080131,Wild Horse Hank,1979,"Adventure,Drama,Family"
tt0080139,Winter Kills,1979,"Comedy,Drama,Mystery"
tt0080140,Wise Blood,1979,"Comedy,Drama"
tt0080147,The World Is Full of Married Men,1979,"Drama,Romance"
tt0080157,Yanks,1979,"Drama,War"
tt0080164,Your Ticket Is No Longer Valid,1981,Drama
tt0080179,Drunken Master,1978,"Action,Comedy"
tt0080180,Zulu Dawn,1979,"Adventure,Drama,History"
tt0080184,Us Two,1979,Drama
tt0080186,Les égouts du paradis,1979,"Action,Crime,Drama"
tt0080319,9 to 5,1980,Comedy
tt0080354,Alligator,1980,"Horror,Sci-Fi,Thriller"
tt0080360,Altered States,1980,"Horror,Sci-Fi,Thriller"
tt0080365,American Gigolo,1980,"Crime,Drama,Mystery"
tt0080373,Light Years Away,1981,Drama
tt0080376,Barsaat Ki Ek Raat,1981,"Romance,Thriller"
tt0080377,Any Which Way You Can,1980,"Action,Comedy"
tt0080388,Atlantic City,1980,"Crime,Drama,Romance"
tt0080401,The Warning,1980,"Crime,Drama"
tt0080402,The Awakening,1980,Horror
tt0080408,Bad Timing: A Sensual Obsession,1980,"Drama,Mystery,Thriller"
tt0080412,The Baltimore Bullet,1980,"Comedy,Crime,Drama"
tt0080436,Battle Creek Brawl,1980,"Action,Comedy,Crime"
tt0080437,The Big Red One,1980,"Drama,War"
tt0080449,Blood and Bullets,1976,"Action,Crime,Drama"
tt0080455,The Blues Brothers,1980,"Action,Adventure,Comedy"
tt0080465,Borderline,1980,"Action,Drama"
tt0080469,Breaking Glass,1980,"Drama,Musical"
tt0080472,Bronco Billy,1980,"Action,Adventure,Comedy"
tt0080474,Brubaker,1980,"Crime,Drama"
tt0080477,Venetian Lies,1979,"Comedy,Drama"
tt0080485,Cabo Blanco,1980,"Action,Adventure,Crime"
tt0080487,Caddyshack,1980,"Comedy,Sport"
tt0080491,Caligula,1979,"Drama,History"
tt0080500,Carny,1980,Drama
tt0080515,A Change of Seasons,1980,"Comedy,Drama"
tt0080516,The Changeling,1980,"Horror,Mystery"
tt0080536,Obsession,1981,Drama
tt0080539,City of Women,1980,"Comedy,Drama,Fantasy"
tt0080541,Clara and the Why Not,1981,"Comedy,Drama,Music"
tt0080549,Coal Miner's Daughter,1980,"Biography,Drama,Music"
tt0080550,Coast to Coast,1980,"Comedy,Drama,Romance"
tt0080556,The Competition,1980,"Drama,Music,Romance"
tt0080569,Cruising,1980,"Crime,Drama,Mystery"
tt0080580,Cuba Crossing,1980,Action
tt0080596,The Day Time Ended,1979,"Adventure,Horror,Sci-Fi"
tt0080603,Death Ship,1980,"Adventure,Horror,Mystery"
tt0080605,Defiance,1980,"Action,Crime,Drama"
tt0080610,The Last Metro,1980,"Drama,Romance,War"
tt0080623,Half a Loaf of Kung Fu,1978,"Action,Comedy"
tt0080626,Diary of the Dead,1976,"Drama,Thriller"
tt0080627,Die Laughing,1980,"Adventure,Comedy,Crime"
tt0080630,Dirty Tricks,1981,Comedy
tt0080638,Do Aur Do Paanch,1980,"Action,Comedy,Drama"
tt0080641,The Dogs of War,1980,"Action,Adventure,Drama"
tt0080653,Friendship,1980,"Action,Crime,Drama"
tt0080656,Double Negative,1980,Thriller
tt0080661,Dressed to Kill,1980,"Crime,Drama,Mystery"
tt0080678,The Elephant Man,1980,"Biography,Drama"
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,"Action,Adventure,Fantasy"
tt0080707,The Exterminator,1980,"Action,Crime,Drama"
tt0080710,Under Siege,1980,"Action,Adventure,Drama"
tt0080714,Falling in Love Again,1980,"Drama,Romance"
tt0080724,Fatso,1980,"Comedy,Drama,Romance"
tt0080731,The Fiendish Plot of Dr. Fu Manchu,1980,"Comedy,Crime,Fantasy"
tt0080735,Final Assignment,1980,"Drama,Thriller"
tt0080736,The Final Countdown,1980,"Action,Adventure,Sci-Fi"
tt0080738,The First Deadly Sin,1980,"Crime,Thriller"
tt0080739,First Family,1980,Comedy
tt0080741,"Fist of Fear, Touch of Death",1980,"Documentary,Sport"
tt0080745,Flash Gordon,1980,"Action,Adventure,Sci-Fi"
tt0080749,The Fog,1980,"Horror,Thriller"
tt0080750,Foolin' Around,1980,"Comedy,Romance,Sport"
tt0080754,The Formula,1980,"Crime,Thriller"
tt0080756,Foxes,1980,Drama
tt0080775,Ganga Aur Suraj,1980,Drama
tt0080798,Gloria,1980,"Crime,Drama,Thriller"
tt0080809,Gorp,1980,Comedy
tt0080833,Guyana: Cult of the Damned,1979,"Adventure,Drama,Thriller"
tt0080837,"Happy Birthday, Gemini",1980,"Comedy,Drama,Romance"
tt0080842,Harlequin,1980,"Drama,Fantasy,Horror"
tt0080846,Hawk the Slayer,1980,"Adventure,Fantasy"
tt0080851,Head On,1980,Drama
tt0080854,Heart Beat,1980,Drama
tt0080855,Heaven's Gate,1980,"Adventure,Drama,Western"
tt0080861,Herbie Goes Bananas,1980,"Adventure,Comedy,Family"
tt0080863,Hero at Large,1980,"Comedy,Romance"
tt0080868,Hide in Plain Sight,1980,Drama
tt0080872,Highpoint,1982,"Action,Comedy,Thriller"
tt0080881,The Hollywood Knights,1980,Comedy
tt0080888,Honeysuckle Rose,1980,"Drama,Music,Romance"
tt0080889,Hopscotch,1980,"Adventure,Comedy"
tt0080893,Hotwire,1980,"Action,Comedy"
tt0080895,How to Beat the High Cost of Living,1980,"Comedy,Crime"
tt0080907,The Hunter,1980,"Action,Biography,Comedy"
tt0080908,Hussy,1980,Drama
tt0080928,Inside Moves,1980,"Comedy,Drama,Romance"
tt0080929,Inspector Blunder,1980,"Comedy,Crime"
tt0080934,The Island,1980,"Action,Adventure,Drama"
tt0080936,It's My Turn,1980,"Comedy,Drama"
tt0080948,The Jazz Singer,1980,"Drama,Music,Romance"
tt0080951,I Love You All,1980,"Comedy,Drama,Romance"
tt0080957,The Games of Countess Dolingen,1981,Drama
tt0080975,Just Tell Me What You Want,1980,"Comedy,Romance"
tt0080982,Kalyug,1981,Drama
tt0080997,The Kidnapping of the President,1980,Thriller
tt0081001,Heartbreak High,1981,Comedy
tt0081004,Klondike Fever,1980,Adventure
tt0081022,Love,1980,Drama
tt0081031,The Last Flight of Noah's Ark,1980,"Adventure,Family"
tt0081032,The Last Married Couple in America,1980,Comedy
tt0081059,The Lion of the Desert,1980,"Biography,Drama,History"
tt0081060,Little Darlings,1980,"Comedy,Drama"
tt0081061,The Little Dragons,1979,"Action,Comedy"
tt0081063,Little Miss Marker,1980,"Comedy,Drama,Romance"
tt0081070,The Long Good Friday,1980,"Crime,Drama,Mystery"
tt0081071,The Long Riders,1980,"Biography,Crime,Western"
tt0081073,Loophole,1981,"Adventure,Crime,Drama"
tt0081076,Loulou,1980,"Drama,Romance"
tt0081080,Loving Couples,1980,Comedy
tt0081083,The Lucky Star,1980,Drama
tt0081107,Mama Dracula,1980,"Comedy,Horror"
tt0081109,The Man Who Saw Tomorrow,1981,"Biography,Drama,History"
tt0081145,Me and the Kid,1993,"Comedy,Crime,Drama"
tt0081150,Melvin and Howard,1980,"Comedy,Drama"
tt0081157,Middle Age Crazy,1980,"Comedy,Drama"
tt0081163,The Mirror Crack'd,1980,"Crime,Mystery,Thriller"
tt0081176,My American Uncle,1980,"Comedy,Drama,Romance"
tt0081182,Death Watch,1980,"Drama,Sci-Fi,Thriller"
tt0081187,The Mountain Men,1980,"Adventure,Western"
tt0081192,Mr. Patman,1980,Drama
tt0081203,Murder by Phone,1982,"Horror,Mystery,Sci-Fi"
tt0081207,My Bodyguard,1980,"Comedy,Drama,Family"
tt0081230,Night of the Juggler,1980,"Action,Crime,Drama"
tt0081232,Nightkill,1980,"Crime,Horror,Mystery"
tt0081235,Nijinsky,1980,"Biography,Drama,Music"
tt0081237,The Ninth Configuration,1980,"Comedy,Drama,Horror"
tt0081259,The Octagon,1980,"Action,Drama,Romance"
tt0081268,"Oh, God! Book II",1980,"Comedy,Fantasy"
tt0081269,Oh Heavenly Dog,1980,"Comedy,Crime,Fantasy"
tt0081280,One-Trick Pony,1980,"Comedy,Drama,Music"
tt0081283,Ordinary People,1980,Drama
tt0081291,Out of the Blue,1980,Drama
tt0081353,Popeye,1980,"Adventure,Comedy,Family"
tt0081375,Private Benjamin,1980,"Comedy,War"
tt0081383,Prom Night,1980,"Horror,Mystery,Thriller"
tt0081398,Raging Bull,1980,"Biography,Drama,Sport"
tt0081400,Raise the Titanic,1980,"Action,Adventure,Drama"
tt0081401,Ram Balram,1980,"Action,Comedy,Drama"
tt0081414,Resurrection,1980,"Drama,Fantasy"
tt0081421,The Return,1980,"Mystery,Sci-Fi,Thriller"
tt0081427,Ricomincio da tre,1981,Comedy
tt0081433,Roadie,1980,"Comedy,Music"
tt0081439,Rough Cut,1980,"Adventure,Comedy,Crime"
tt0081447,S.H.E: Security Hazards Expert,1980,"Action,Adventure"
tt0081470,The Sea Wolves,1980,"Action,History,War"
tt0081476,Seduction,1981,"Drama,Romance,Thriller"
tt0081480,Seems Like Old Times,1980,"Comedy,Romance"
tt0081485,Serial,1980,Comedy
tt0081491,Shaan,1980,"Action,Adventure,Crime"
tt0081499,The Young Master,1980,"Action,Adventure,Comedy"
tt0081505,The Shining,1980,"Drama,Horror"
tt0081518,Simon,1980,"Comedy,Sci-Fi"
tt0081520,Sir Henry at Rawlinson End,1980,Comedy
tt0081528,A Small Circle of Friends,1980,Drama
tt0081529,Smokey and the Bandit II,1980,"Action,Adventure,Comedy"
tt0081533,"Soggy Bottom, U.S.A.",1981,Comedy
tt0081534,Somewhere in Time,1980,"Drama,Fantasy,Romance"
tt0081554,Stardust Memories,1980,"Comedy,Drama"
tt0081558,Steel,1979,"Action,Adventure,Crime"
tt0081562,Stir Crazy,1980,"Comedy,Crime"
tt0081568,The Stunt Man,1980,"Action,Comedy,Drama"
tt0081573,Superman II,1980,"Action,Adventure,Sci-Fi"
tt0081576,Survival Run,1979,"Action,Crime,Drama"
tt0081585,Sweet William,1980,"Drama,Romance"
tt0081591,Sunday Lovers,1980,"Comedy,Drama,Romance"
tt0081611,Tell Me a Riddle,1980,Drama
tt0081616,La terrazza,1980,"Comedy,Drama"
tt0081617,Terror Train,1980,"Horror,Mystery,Thriller"
tt0081625,"Those Lips, Those Eyes",1980,"Comedy,Romance"
tt0081633,Time Bandits,1981,"Adventure,Comedy,Fantasy"
tt0081646,Touched by Love,1980,Drama
tt0081656,Tribute,1980,"Comedy,Drama"
tt0081696,Urban Cowboy,1980,"Drama,Romance,Western"
tt0081698,Used Cars,1980,Comedy
tt0081738,The Watcher in the Woods,1980,"Family,Horror,Mystery"
tt0081747,When Time Ran Out...,1980,"Action,Adventure,Drama"
tt0081751,Wholly Moses!,1980,"Comedy,Fantasy"
tt0081759,Windows,1980,"Drama,Thriller"
tt0081760,Windwalker,1980,"Adventure,Drama,Western"
tt0081763,Witches' Brew,1980,"Comedy,Horror"
tt0081764,Without Warning,1980,"Horror,Sci-Fi,Thriller"
tt0081777,Xanadu,1980,"Fantasy,Musical,Romance"
tt0081787,Yesterday,1981,"Drama,Romance,War"
tt0081809,North Sea Hijack,1980,"Action,Adventure,Thriller"
tt0081821,The Inheritance,1980,"Drama,Romance,War"
tt0081964,...All the Marbles,1981,"Comedy,Drama,Sport"
tt0081974,Absence of Malice,1981,"Drama,Romance,Thriller"
tt0081987,A Tale of Africa,1980,Drama
tt0081989,The Agency,1980,"Drama,Sci-Fi,Thriller"
tt0081993,Help Me Dream,1981,"Musical,Romance"
tt0082001,All Night Long,1981,"Comedy,Drama,Romance"
tt0082005,The Amateur,1981,"Crime,Thriller"
tt0082011,Americana,1981,Drama
tt0082020,The Animals Film,1981,Documentary
tt0082022,Next Year If All Goes Well,1981,Comedy
tt0082031,Arthur,1981,"Comedy,Romance"
tt0082042,Back Roads,1981,"Adventure,Comedy,Romance"
tt0082071,Bezubaan,1982,"Drama,Romance"
tt0082083,Blood Beach,1980,"Comedy,Horror,Sci-Fi"
tt0082085,Blow Out,1981,"Crime,Drama,Mystery"
tt0082089,Body Heat,1981,"Crime,Drama,Romance"
tt0082111,Buddy Buddy,1981,Comedy
tt0082121,Bustin' Loose,1981,"Comedy,Drama"
tt0082122,Butterfly,1981,"Crime,Drama"
tt0082123,By Design,1981,Drama
tt0082136,The Cannonball Run,1981,"Action,Comedy,Sport"
tt0082138,Carbon Copy,1981,"Comedy,Drama"
tt0082146,Caveman,1981,"Comedy,Romance"
tt0082159,Charlie Chan and the Curse of the Dragon Queen,1981,"Comedy,Mystery"
tt0082173,Choice of Arms,1981,"Crime,Drama"
tt0082175,The Chosen,1981,Drama
tt0082177,Chu Chu and the Philly Flash,1981,Comedy
tt0082182,I Sent a Letter to My Love,1980,"Drama,Romance"
tt0082183,La Chèvre,1981,"Adventure,Comedy,Crime"
tt0082186,Clash of the Titans,1981,"Action,Adventure,Family"
tt0082198,Conan the Barbarian,1982,"Action,Adventure,Fantasy"
tt0082206,Coup de Torchon,1981,"Comedy,Crime,Drama"
tt0082220,Cutter's Way,1981,"Crime,Drama,Mystery"
tt0082230,Lady of the Camelias,1981,"Drama,Romance"
tt0082242,Dead & Buried,1981,"Horror,Mystery"
tt0082243,Strange Behavior,1981,"Horror,Mystery,Sci-Fi"
tt0082247,Death Hunt,1981,"Action,Adventure,Crime"
tt0082250,Death Wish II,1982,"Action,Crime,Drama"
tt0082257,Demonoid,1981,Horror
tt0082263,The Devil and Max Devlin,1981,"Comedy,Family,Fantasy"
tt0082288,Dragonslayer,1981,"Action,Adventure,Fantasy"
tt0082291,Dream on!,1981,Drama
tt0082308,Earthbound,1981,"Comedy,Family,Sci-Fi"
tt0082309,Deep Water,1981,"Crime,Drama"
tt0082314,Ek Duuje Ke Liye,1981,"Drama,Musical,Romance"
tt0082317,They Don't Wear Black Tie,1981,Drama
tt0082323,Odyssey of the Pacific,1982,"Adventure,Family,Fantasy"
tt0082329,Endless Love,1981,"Drama,Romance"
tt0082334,The Entity,1982,"Drama,Horror"
tt0082340,Escape from New York,1981,"Action,Adventure,Sci-Fi"
tt0082348,Excalibur,1981,"Adventure,Drama,Fantasy"
tt0082350,An Eye for an Eye,1981,"Action,Adventure,Crime"
tt0082351,Eye of the Needle,1981,"Romance,Thriller,War"
tt0082352,Eyes of a Stranger,1981,"Horror,Thriller"
tt0082353,Eyewitness,1981,"Crime,Drama,Mystery"
tt0082362,The Fan,1981,"Drama,Horror,Thriller"
tt0082363,Fantasies,1981,"Drama,Romance"
tt0082364,Fantasma d'amore,1981,"Drama,Horror,Mystery"
tt0082369,High Society Limited,1982,Comedy
tt0082370,The Woman Next Door,1981,"Drama,Romance"
tt0082382,First Monday in October,1981,"Comedy,Drama"
tt0082398,For Your Eyes Only,1981,"Action,Adventure,Thriller"
tt0082402,Fort Apache the Bronx,1981,"Crime,Drama"
tt0082405,The Four Seasons,1981,"Comedy,Drama"
tt0082406,The Fox and the Hound,1981,"Adventure,Animation,Drama"
tt0082416,The French Lieutenant's Woman,1981,"Drama,Romance"
tt0082432,Gallipoli,1981,"Adventure,Drama,History"
tt0082434,Gangster Wars,1981,"Biography,Crime,Drama"
tt0082443,Genocide,1982,"Documentary,Drama,History"
tt0082449,Ghost Story,1981,"Drama,Horror,Thriller"
tt0082457,Going Ape!,1981,"Comedy,Crime,Family"
tt0082476,Green Ice,1981,"Adventure,Romance"
tt0082478,Grendel Grendel Grendel,1981,"Adventure,Animation,Comedy"
tt0082495,Halloween II,1981,Horror
tt0082497,The Hand,1981,"Drama,Horror,Thriller"
tt0082499,Hard Country,1981,Drama
tt0082503,Harry's War,1981,"Comedy,Drama"
tt0082506,Heartaches,1981,"Comedy,Drama"
tt0082507,Heartbeeps,1981,"Comedy,Sci-Fi"
tt0082508,Heartland,1979,"Drama,Western"
tt0082509,Heavy Metal,1981,"Adventure,Animation,Fantasy"
tt0082511,Hell Night,1981,"Horror,Thriller"
tt0082516,High Risk,1981,"Action,Comedy,Crime"
tt0082517,History of the World: Part I,1981,"Comedy,History,Musical"
tt0082525,Honky Tonk Freeway,1981,"Action,Comedy"
tt0082526,Hoodwink,1981,"Crime,Drama,Romance"
tt0082530,The Hot Touch,1981,"Crime,Drama"
tt0082539,Hôtel des Amériques,1981,"Drama,Romance"
tt0082552,Improper Channels,1981,"Comedy,Drama"
tt0082558,The Incredible Shrinking Woman,1981,"Comedy,Sci-Fi"
tt0082592,Just Before Dawn,1981,"Horror,Thriller"
tt0082594,Kaalia,1981,"Action,Drama"
tt0082622,Knightriders,1981,"Action,Drama"
tt0082639,"Ladies and Gentlemen, the Fabulous Stains",1982,"Comedy,Drama,Music"
tt0082642,The Last Chase,1981,"Action,Adventure,Sci-Fi"
tt0082644,Laawaris,1981,"Action,Drama,Musical"
tt0082656,Liar's Moon,1981,"Drama,Romance"
tt0082661,Lili Marleen,1981,"Drama,Music,Romance"
tt0082671,Lola,1981,"Drama,Romance"
tt0082677,Looker,1981,"Drama,Sci-Fi,Thriller"
tt0082680,Looping,1981,Drama
tt0082694,The Road Warrior,1981,"Action,Adventure,Sci-Fi"
tt0082698,Magnum Thrust,1981,Action
tt0082733,Memoirs of a Survivor,1981,Sci-Fi
tt0082736,Mephisto,1981,Drama
tt0082752,Il minestrone,1981,"Comedy,Drama"
tt0082763,Modern Problems,1981,"Comedy,Fantasy,Sci-Fi"
tt0082764,Modern Romance,1981,"Comedy,Romance"
tt0082766,Mommie Dearest,1981,"Biography,Drama"
tt0082769,Mystery on Monster Island,1981,"Adventure,Comedy,Horror"
tt0082775,Mr. No Legs,1978,"Action,Drama"
tt0082797,Naseeb,1981,"Action,Musical,Romance"
tt0082799,Movie Madness,1982,Comedy
tt0082801,Neighbors,1981,Comedy
tt0082810,Night Crossing,1982,"Drama,Family,History"
tt0082813,"Butcher, Baker, Nightmare Maker",1981,"Horror,Mystery,Thriller"
tt0082816,The Night the Lights Went Out in Georgia,1981,"Drama,Music"
tt0082817,Nighthawks,1981,"Action,Crime,Thriller"
tt0082846,On Golden Pond,1981,Drama
tt0082849,On the Right Track,1981,"Comedy,Romance"
tt0082853,Only When I Laugh,1981,"Comedy,Drama"
tt0082869,Outland,1981,"Action,Crime,Sci-Fi"
tt0082880,Il pap'occhio,1980,Comedy
tt0082886,Paternity,1981,"Comedy,Romance"
tt0082893,The Skin,1981,"Drama,War"
tt0082924,Super Fuzz,1980,"Action,Comedy,Fantasy"
tt0082933,Possession,1981,"Drama,Horror"
tt0082934,The Postman Always Rings Twice,1981,"Crime,Drama,Romance"
tt0082940,Priest of Love,1981,"Biography,Drama,Romance"
tt0082947,Prisoners,1983,Drama
tt0082958,The Pursuit of D.B. Cooper,1981,"Adventure,Crime,Drama"
tt0082964,Quartet,1981,"Drama,Romance"
tt0082968,Treasure of the Yankee Zephyr,1981,"Action,Adventure,Drama"
tt0082969,Raggedy Man,1981,Drama
